,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
228.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
229.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
230.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
231.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
232.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
233.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
234.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
235.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
236.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
237.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
238.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
239.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
240.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
241.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
242.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
243.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
244.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
245.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
246.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
247.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
248.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
249.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
250.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
251.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
252.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
253.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
254.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
255.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
256.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
257.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
258.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
259.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
260.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
261.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
262.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
263.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
264.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
265.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
266.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
267.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
268.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
269.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
270.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
271.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
272.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
273.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
274.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
275.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
276.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
277.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
278.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
279.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
280.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
281.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
282.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
283.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
284.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
285.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
286.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
287.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
288.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
289.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
290.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
291.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
292.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
293.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
294.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
295.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
296.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
297.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
298.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
299.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
300.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
301.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
302.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
303.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
