,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
104.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
105.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
106.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
107.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
108.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
109.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
110.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
111.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
112.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
113.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
114.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
115.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
116.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
117.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
118.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
119.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
120.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
121.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
122.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
123.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
124.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
125.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
126.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
127.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
128.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
129.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
130.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
131.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
132.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
133.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
134.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
135.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
136.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
137.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
138.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
139.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
140.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
141.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
142.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
143.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
144.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
145.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
146.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
