,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
103.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
104.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
105.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
106.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
107.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
108.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
109.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
110.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
111.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
112.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
113.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
114.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
115.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
116.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
117.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
118.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
119.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
120.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
121.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
122.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
123.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
124.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
125.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
126.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
127.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
128.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
129.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
130.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
131.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
132.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
133.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
134.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
135.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
136.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
137.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
138.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
139.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
140.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
141.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
142.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
143.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
144.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
145.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
146.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
147.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
148.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
149.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
150.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
151.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
152.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
153.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
154.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
155.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
156.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
157.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
158.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
159.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
160.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
161.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
162.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
163.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
164.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
165.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
166.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
167.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
168.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
169.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
170.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
171.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
172.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
173.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
174.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
175.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
176.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
177.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
178.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
179.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
180.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
181.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
182.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
183.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
184.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
185.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
186.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
187.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
188.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
189.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
190.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
191.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
