,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
346.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
347.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
348.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
349.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
350.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
351.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
352.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
353.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
354.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
355.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
356.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
357.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
358.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
359.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
360.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
361.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
362.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
363.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
364.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
365.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
366.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
367.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
368.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
369.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
370.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
371.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
372.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
373.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
374.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
375.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
376.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
377.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
378.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
379.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
380.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
381.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
382.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
383.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
384.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
385.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
386.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
387.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
388.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
389.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
390.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
391.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
392.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
393.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
394.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
395.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
396.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
397.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
398.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
399.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
400.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
401.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
402.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
403.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
404.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
405.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
406.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
407.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
408.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
409.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
410.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
411.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
412.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
413.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
414.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
415.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
416.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
417.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
418.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
419.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
420.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
421.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
422.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
423.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
424.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
425.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
426.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
427.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
428.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
429.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
430.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
431.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
432.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
433.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
434.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
435.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
436.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
437.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
438.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
439.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
440.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
441.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
442.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
443.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
444.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
445.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
446.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
447.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
448.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
449.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
450.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
451.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
452.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
453.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
454.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
455.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
456.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
457.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
458.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
459.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
460.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
461.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
462.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
463.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
464.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
465.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
466.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
467.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
468.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
469.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
470.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
471.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
472.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
473.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
474.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
475.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
476.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
477.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
478.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
479.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
480.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
481.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
482.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
483.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
484.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
485.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
486.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
487.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
488.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
489.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
490.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
491.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
492.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
493.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
494.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
495.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
496.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
497.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
498.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
499.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
500.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
501.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
502.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
503.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
504.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
505.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
506.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
507.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
508.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
509.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
510.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
511.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
512.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
513.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
514.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
515.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
516.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
517.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
518.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
519.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
520.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
521.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
522.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
523.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
524.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
525.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
526.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
527.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
528.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
529.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
530.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
531.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
532.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
533.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
534.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
535.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
536.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
537.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
538.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
539.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
540.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
541.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
542.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
543.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
544.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
545.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
546.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
547.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
548.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
549.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
550.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
551.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
552.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
553.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
554.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
555.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
556.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
557.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
558.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
559.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
560.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
561.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
562.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
563.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
564.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
565.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
566.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
567.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
568.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
569.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
570.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
571.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
572.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
573.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
574.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
575.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
576.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
577.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
578.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
579.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
580.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
581.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
582.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
583.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
584.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
585.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
586.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
587.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
588.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
589.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
590.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
591.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
592.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
593.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
594.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
595.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
596.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
597.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
598.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
599.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
600.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
601.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
602.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
603.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
604.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
605.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
606.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
607.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
608.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
609.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
610.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
611.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
612.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
613.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
614.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
615.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
616.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
617.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
618.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
619.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
620.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
621.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
622.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
623.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
624.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
625.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
626.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
627.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
628.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
629.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
630.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
631.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
632.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
633.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
634.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
635.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
636.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
637.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
638.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
639.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
640.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
641.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
642.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
643.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
644.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
645.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
646.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
647.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
648.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
649.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
650.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
651.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
652.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
653.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
654.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
655.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
656.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
657.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
658.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
659.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
660.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
661.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
662.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
663.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
664.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
665.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
666.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
667.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
668.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
669.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
670.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
671.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
672.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
673.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
674.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
675.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
676.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
677.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
678.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
679.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
680.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
681.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
682.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
683.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
684.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
685.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
686.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
687.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
688.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
689.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
690.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
691.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
692.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
693.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
694.0,0.0,"work, time, pace, class, materi, learn, live, zoom, prefer, teacher",,
