,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
345.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
346.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
347.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
348.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
349.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
350.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
351.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
352.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
353.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
354.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
355.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
356.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
357.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
358.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
359.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
360.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
361.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
362.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
363.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
364.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
365.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
366.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
367.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
368.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
369.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
370.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
371.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
372.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
373.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
374.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
375.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
376.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
377.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
378.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
379.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
380.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
381.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
382.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
383.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
384.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
385.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
386.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
387.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
388.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
389.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
390.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
391.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
392.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
393.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
394.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
395.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
396.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
397.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
398.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
399.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
400.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
401.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
402.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
403.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
404.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
405.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
406.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
407.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
408.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
409.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
410.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
411.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
412.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
413.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
414.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
415.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
416.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
417.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
418.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
419.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
420.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
421.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
422.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
423.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
424.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
425.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
426.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
427.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
428.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
429.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
430.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
431.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
432.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
433.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
434.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
435.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
436.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
437.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
438.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
439.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
440.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
441.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
442.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
443.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
444.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
445.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
446.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
447.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
448.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
449.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
450.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
451.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
452.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
453.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
454.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
455.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
456.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
457.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
458.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
459.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
460.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
461.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
462.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
463.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
464.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
465.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
466.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
467.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
468.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
469.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
470.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
471.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
472.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
473.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
474.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
475.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
476.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
477.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
478.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
479.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
480.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
481.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
482.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
483.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
484.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
485.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
486.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
487.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
488.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
489.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
490.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
491.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
492.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
493.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
494.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
495.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
496.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
497.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
498.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
499.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
500.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
501.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
502.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
503.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
504.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
505.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
506.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
507.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
508.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
509.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
510.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
511.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
512.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
513.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
514.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
515.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
516.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
517.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
518.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
519.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
520.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
521.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
522.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
523.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
524.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
525.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
526.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
527.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
528.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
529.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
530.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
531.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
532.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
533.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
534.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
535.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
536.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
537.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
538.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
539.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
540.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
541.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
542.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
543.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
544.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
545.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
546.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
547.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
548.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
549.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
550.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
551.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
552.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
553.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
554.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
555.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
556.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
557.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
558.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
559.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
560.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
561.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
562.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
563.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
564.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
565.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
566.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
567.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
568.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
569.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
570.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
571.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
572.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
573.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
574.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
575.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
576.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
577.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
578.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
579.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
580.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
581.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
582.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
583.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
584.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
585.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
586.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
587.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
588.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
589.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
590.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
591.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
592.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
593.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
594.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
595.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
596.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
597.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
598.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
599.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
600.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
601.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
602.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
603.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
604.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
605.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
606.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
607.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
608.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
609.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
610.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
611.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
612.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
613.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
614.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
615.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
616.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
617.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
618.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
619.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
620.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
621.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
622.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
623.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
624.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
625.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
626.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
627.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
628.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
629.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
630.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
631.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
632.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
633.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
634.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
635.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
636.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
637.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
638.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
639.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
640.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
641.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
642.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
643.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
644.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
645.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
646.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
647.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
648.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
649.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
650.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
651.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
652.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
653.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
654.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
655.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
656.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
657.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
658.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
659.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
660.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
661.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
662.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
663.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
664.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
665.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
666.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
667.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
668.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
669.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
670.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
671.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
672.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
673.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
674.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
675.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
676.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
677.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
678.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
679.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
680.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
681.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
682.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
683.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
684.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
685.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
686.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
687.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
688.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
689.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
690.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
691.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
692.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
693.0,0.0,"onlin, time, class, work, cours, feel, learn, prefer, pace, studi",,
