,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
49.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
50.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
51.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
52.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
53.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
54.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
55.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
56.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
57.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
58.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
59.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
60.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
61.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
62.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
63.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
64.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
65.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
66.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
67.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
68.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
69.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
70.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
71.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
72.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
73.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
74.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
75.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
76.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
77.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
78.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
79.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
80.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
81.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
82.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
83.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
84.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
85.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
86.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
87.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
88.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
89.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
90.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
91.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
92.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
93.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
94.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
95.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
96.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
97.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
98.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
99.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
100.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
101.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
102.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
103.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
104.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
105.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
106.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
107.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
108.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
109.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
110.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
111.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
112.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
113.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
114.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
115.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
116.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
117.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
118.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
119.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
120.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
121.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
122.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
123.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
124.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
125.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
126.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
127.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
128.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
129.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
130.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
131.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
132.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
133.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
134.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
135.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
136.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
137.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
138.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
139.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
140.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
141.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
142.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
143.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
144.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
145.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
146.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
147.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
148.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
149.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
150.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
151.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
152.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
153.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
154.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
155.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
156.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
157.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
158.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
159.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
160.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
161.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
162.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
163.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
164.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
165.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
166.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
167.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
168.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
169.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
170.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
171.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
172.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
173.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
174.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
175.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
176.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
177.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
178.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
179.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
180.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
181.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
182.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
183.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
184.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
185.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
186.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
187.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
188.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
189.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
190.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
191.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
192.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
193.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
194.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
195.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
196.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
197.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
198.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
199.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
200.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
201.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
202.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
203.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
204.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
205.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
206.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
207.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
208.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
209.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
210.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
211.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
212.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
213.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
214.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
215.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
216.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
217.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
218.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
219.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
220.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
221.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
222.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
223.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
224.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
225.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
226.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
227.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
228.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
229.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
230.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
231.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
232.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
233.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
234.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
235.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
236.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
237.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
238.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
239.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
240.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
241.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
242.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
243.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
244.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
245.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
246.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
247.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
248.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
249.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
250.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
251.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
252.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
253.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
254.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
255.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
256.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
257.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
258.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
259.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
260.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
261.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
262.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
263.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
264.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
265.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
266.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
267.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
268.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
269.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
270.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
271.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
272.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
273.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
274.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
275.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
276.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
277.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
278.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
279.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
280.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
281.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
282.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
283.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
284.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
285.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
286.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
287.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
288.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
289.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
290.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
291.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
292.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
293.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
294.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
295.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
296.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
297.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
298.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
299.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
300.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
301.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
302.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
303.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
304.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
305.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
306.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
307.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
308.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
309.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
310.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
311.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
312.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
313.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
314.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
315.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
316.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
317.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
318.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
319.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
320.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
321.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
322.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
323.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
324.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
325.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
326.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
327.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
328.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
329.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
330.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
331.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
332.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
333.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
334.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
335.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
336.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
337.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
338.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
339.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
340.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
341.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
342.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
343.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
344.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
345.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
346.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
347.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
348.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
349.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
350.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
351.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
352.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
353.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
354.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
355.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
356.0,0.0,"class, lectur, time, teacher, make, student, learn, discuss, engag, question",,
